gun,saat,sicaklik,durum
36,23,-5.0,Buzlanma
37,0,-4.1,Buzlanma
37,1,-4.2,Buzlanma
37,2,-4.3,Buzlanma
37,3,-4.9,Buzlanma
37,4,-4.9,Buzlanma
37,5,-5.1,Buzlanma
37,6,-4.5,Buzlanma
37,7,-4.1,Buzlanma
37,8,-4.3,Buzlanma
37,9,-4.5,Buzlanma
37,10,-4.2,Buzlanma
37,11,-4.4,Buzlanma
37,12,-5.6,Buzlanma
37,13,-6.3,Buzlanma
37,14,-6.3,Buzlanma
37,15,-6.5,Buzlanma
37,16,-6.7,Buzlanma
37,17,-7.0,Buzlanma
37,18,-7.5,Buzlanma
37,19,-7.9,Buzlanma
37,20,-8.3,Buzlanma
37,21,-8.9,Buzlanma
37,22,-9.9,Buzlanma
37,23,-11.1,Buzlanma
38,0,-9.1,Buzlanma
38,1,-9.0,Buzlanma
38,2,-9.6,Buzlanma
38,3,-11.1,Buzlanma
38,4,-12.3,Buzlanma
38,5,-12.9,Buzlanma
38,6,-12.4,Buzlanma
38,7,-10.0,Buzlanma
38,8,-8.5,Buzlanma
38,9,-7.3,Buzlanma
38,10,-6.2,Buzlanma
38,11,-5.4,Buzlanma
38,12,-4.8,Buzlanma
38,13,-5.7,Buzlanma
38,14,-8.5,Buzlanma
38,15,-10.5,Buzlanma
38,16,-12.4,Buzlanma
38,17,-12.0,Buzlanma
38,18,-12.4,Buzlanma
38,19,-13.3,Buzlanma
38,20,-14.3,Buzlanma
38,21,-15.2,Buzlanma
38,22,-14.8,Buzlanma
38,23,-14.9,Buzlanma
39,0,-17.2,Buzlanma
39,1,-16.8,Buzlanma
39,2,-17.1,Buzlanma
39,3,-17.0,Buzlanma
39,4,-17.2,Buzlanma
39,5,-16.0,Buzlanma
39,6,-13.5,Buzlanma
39,7,-10.6,Buzlanma
39,8,-8.1,Buzlanma
39,9,-6.7,Buzlanma
39,10,-5.4,Buzlanma
39,11,-4.9,Buzlanma
39,12,-6.3,Buzlanma
39,13,-6.4,Buzlanma
39,14,-6.6,Buzlanma
39,15,-8.1,Buzlanma
39,16,-7.7,Buzlanma
39,17,-8.1,Buzlanma
39,18,-9.0,Buzlanma
39,19,-9.3,Buzlanma
39,20,-10.5,Buzlanma
39,21,-11.0,Buzlanma
39,22,-11.4,Buzlanma
39,23,-11.7,Buzlanma
40,0,-10.1,Buzlanma
40,1,-10.0,Buzlanma
40,2,-9.6,Buzlanma
40,3,-9.4,Buzlanma
40,4,-9.8,Buzlanma
40,5,-10.0,Buzlanma
40,6,-7.5,Buzlanma
40,7,-6.3,Buzlanma
40,8,-5.6,Buzlanma
40,9,-4.2,Buzlanma
40,10,-3.9,Buzlanma
40,11,-3.5,Buzlanma
40,12,-3.9,Buzlanma
40,13,-4.5,Buzlanma
40,14,-4.9,Buzlanma
40,15,-5.2,Buzlanma
40,16,-5.5,Buzlanma
40,17,-5.6,Buzlanma
40,18,-6.0,Buzlanma
40,19,-7.0,Buzlanma
40,20,-7.3,Buzlanma
40,21,-6.4,Buzlanma
40,22,-5.9,Buzlanma
40,23,-5.6,Buzlanma
41,0,-5.9,Buzlanma
41,1,-5.4,Buzlanma
41,2,-5.3,Buzlanma
41,3,-5.1,Buzlanma
41,4,-4.9,Buzlanma
41,5,-4.6,Buzlanma
41,6,-2.9,Buzlanma
41,7,-1.7,Buzlanma
41,8,-0.9,Buzlanma
41,9,0.1,Buzlanma Riski
41,10,1.3,Buzlanma Riski
41,11,1.4,Buzlanma Riski
41,12,1.1,Buzlanma Riski
41,13,0.1,Buzlanma Riski
41,14,-0.4,Buzlanma
41,15,-0.9,Buzlanma
41,16,-1.6,Buzlanma
41,17,-1.9,Buzlanma
41,18,-2.1,Buzlanma
41,19,-2.0,Buzlanma
41,20,-2.4,Buzlanma
41,21,-3.0,Buzlanma
41,22,-3.3,Buzlanma
41,23,-3.3,Buzlanma
42,0,-4.2,Buzlanma
42,1,-4.2,Buzlanma
42,2,-3.8,Buzlanma
42,3,-6.0,Buzlanma
42,4,-6.8,Buzlanma
42,5,-6.4,Buzlanma
42,6,-4.9,Buzlanma
42,7,-3.6,Buzlanma
42,8,-2.8,Buzlanma
42,9,-2.5,Buzlanma
42,10,-2.4,Buzlanma
42,11,-4.4,Buzlanma
42,12,-5.0,Buzlanma
42,13,-5.9,Buzlanma
42,14,-6.7,Buzlanma
42,15,-7.5,Buzlanma
42,16,-7.3,Buzlanma
42,17,-7.6,Buzlanma
42,18,-7.8,Buzlanma
42,19,-7.9,Buzlanma
42,20,-8.4,Buzlanma
42,21,-9.0,Buzlanma
42,22,-9.0,Buzlanma
42,23,-9.6,Buzlanma
43,0,-9.5,Buzlanma
43,1,-9.9,Buzlanma
43,2,-10.4,Buzlanma
43,3,-10.4,Buzlanma
43,4,-11.4,Buzlanma
43,5,-11.5,Buzlanma
43,6,-11.3,Buzlanma
43,7,-8.8,Buzlanma
43,8,-7.8,Buzlanma
43,9,-6.8,Buzlanma
43,10,-5.9,Buzlanma
43,11,-5.4,Buzlanma
43,12,-5.2,Buzlanma
43,13,-6.3,Buzlanma
43,14,-7.2,Buzlanma
43,15,-8.0,Buzlanma
43,16,-8.3,Buzlanma
43,17,-8.7,Buzlanma
43,18,-11.1,Buzlanma
43,19,-12.3,Buzlanma
43,20,-12.7,Buzlanma
43,21,-13.0,Buzlanma
43,22,-13.4,Buzlanma
43,23,-14.2,Buzlanma
44,0,-13.7,Buzlanma
44,1,-14.1,Buzlanma
44,2,-14.7,Buzlanma
44,3,-15.5,Buzlanma
44,4,-15.7,Buzlanma
44,5,-15.5,Buzlanma
44,6,-14.9,Buzlanma
44,7,-10.7,Buzlanma
44,8,-9.7,Buzlanma
44,9,-7.8,Buzlanma
44,10,-6.5,Buzlanma
44,11,-5.6,Buzlanma
44,12,-6.0,Buzlanma
44,13,-6.7,Buzlanma
44,14,-8.5,Buzlanma
44,15,-10.2,Buzlanma
44,16,-11.2,Buzlanma
44,17,-12.0,Buzlanma
44,18,-12.5,Buzlanma
44,19,-12.9,Buzlanma
44,20,-13.2,Buzlanma
44,21,-13.6,Buzlanma
44,22,-14.0,Buzlanma
44,23,-14.3,Buzlanma
45,0,-15.1,Buzlanma
45,1,-15.7,Buzlanma
45,2,-16.2,Buzlanma
45,3,-16.5,Buzlanma
45,4,-17.0,Buzlanma
45,5,-17.0,Buzlanma
45,6,-15.3,Buzlanma
45,7,-12.2,Buzlanma
45,8,-9.1,Buzlanma
45,9,-7.3,Buzlanma
45,10,-6.2,Buzlanma
45,11,-5.4,Buzlanma
45,12,-6.0,Buzlanma
45,13,-6.6,Buzlanma
45,14,-8.7,Buzlanma
45,15,-11.7,Buzlanma
45,16,-12.5,Buzlanma
45,17,-12.4,Buzlanma
45,18,-12.5,Buzlanma
45,19,-12.8,Buzlanma
45,20,-13.1,Buzlanma
45,21,-13.6,Buzlanma
45,22,-14.4,Buzlanma
45,23,-15.7,Buzlanma
46,0,-15.1,Buzlanma
46,1,-16.9,Buzlanma
46,2,-16.8,Buzlanma
46,3,-13.4,Buzlanma
46,4,-17.0,Buzlanma
46,5,-16.6,Buzlanma
46,6,-15.1,Buzlanma
46,7,-12.6,Buzlanma
46,8,-9.2,Buzlanma
46,9,-7.5,Buzlanma
46,10,-6.5,Buzlanma
46,11,-5.7,Buzlanma
46,12,-6.5,Buzlanma
46,13,-7.3,Buzlanma
46,14,-8.5,Buzlanma
46,15,-10.0,Buzlanma
46,16,-11.2,Buzlanma
46,17,-12.2,Buzlanma
46,18,-12.8,Buzlanma
46,19,-13.5,Buzlanma
46,20,-14.0,Buzlanma
46,21,-14.4,Buzlanma
46,22,-14.8,Buzlanma
46,23,-15.1,Buzlanma
47,0,-16.7,Buzlanma
47,1,-18.0,Buzlanma
47,2,-17.9,Buzlanma
47,3,-17.9,Buzlanma
47,4,-19.1,Buzlanma
47,5,-18.0,Buzlanma
47,6,-13.8,Buzlanma
47,7,-13.9,Buzlanma
47,8,-11.0,Buzlanma
47,9,-9.4,Buzlanma
47,10,-8.3,Buzlanma
47,11,-7.5,Buzlanma
47,12,-8.5,Buzlanma
47,13,-9.5,Buzlanma
47,14,-10.8,Buzlanma
47,15,-12.7,Buzlanma
47,16,-13.7,Buzlanma
47,17,-11.3,Buzlanma
47,18,-10.3,Buzlanma
47,19,-10.6,Buzlanma
47,20,-12.8,Buzlanma
47,21,-14.1,Buzlanma
47,22,-13.7,Buzlanma
47,23,-17.4,Buzlanma
48,0,-16.2,Buzlanma
48,1,-20.3,Buzlanma
48,2,-18.9,Buzlanma
48,3,-17.3,Buzlanma
48,4,-16.3,Buzlanma
48,5,-15.7,Buzlanma
48,6,-15.0,Buzlanma
48,7,-12.9,Buzlanma
48,8,-10.7,Buzlanma
48,9,-9.0,Buzlanma
48,10,-8.0,Buzlanma
48,11,-7.4,Buzlanma
48,12,-7.5,Buzlanma
48,13,-8.3,Buzlanma
48,14,-9.0,Buzlanma
48,15,-10.3,Buzlanma
48,16,-11.4,Buzlanma
48,17,-12.9,Buzlanma
48,18,-14.2,Buzlanma
48,19,-14.9,Buzlanma
48,20,-16.1,Buzlanma
48,21,-15.7,Buzlanma
48,22,-15.8,Buzlanma
48,23,-18.3,Buzlanma
49,0,-19.1,Buzlanma
49,1,-20.7,Buzlanma
49,2,-16.0,Buzlanma
49,3,-16.0,Buzlanma
49,4,-16.6,Buzlanma
49,5,-21.3,Buzlanma
49,6,-15.2,Buzlanma
49,7,-15.1,Buzlanma
49,8,-12.0,Buzlanma
49,9,-10.3,Buzlanma
49,10,-9.2,Buzlanma
49,11,-8.4,Buzlanma
49,12,-8.0,Buzlanma
49,13,-8.7,Buzlanma
49,14,-9.8,Buzlanma
49,15,-12.6,Buzlanma
49,16,-14.4,Buzlanma
49,17,-13.4,Buzlanma
49,18,-10.0,Buzlanma
49,19,-13.3,Buzlanma
49,20,-10.3,Buzlanma
49,21,-14.4,Buzlanma
49,22,-17.0,Buzlanma
49,23,-17.0,Buzlanma
50,0,-13.5,Buzlanma
50,1,-15.0,Buzlanma
50,2,-15.9,Buzlanma
50,3,-17.5,Buzlanma
50,4,-16.7,Buzlanma
50,5,-16.1,Buzlanma
50,6,-13.1,Buzlanma
50,7,-11.9,Buzlanma
50,8,-10.4,Buzlanma
50,9,-8.6,Buzlanma
50,10,-7.4,Buzlanma
50,11,-6.5,Buzlanma
50,12,-6.5,Buzlanma
50,13,-7.4,Buzlanma
50,14,-8.3,Buzlanma
50,15,-9.7,Buzlanma
50,16,-10.3,Buzlanma
50,17,-10.8,Buzlanma
50,18,-11.3,Buzlanma
50,19,-12.4,Buzlanma
50,20,-13.0,Buzlanma
50,21,-13.6,Buzlanma
50,22,-14.1,Buzlanma
50,23,-15.0,Buzlanma
51,0,-14.9,Buzlanma
51,1,-15.7,Buzlanma
51,2,-15.9,Buzlanma
51,3,-15.9,Buzlanma
51,4,-16.0,Buzlanma
51,5,-15.6,Buzlanma
51,6,-14.8,Buzlanma
51,7,-13.0,Buzlanma
51,8,-11.0,Buzlanma
51,9,-9.4,Buzlanma
51,10,-8.3,Buzlanma
51,11,-8.0,Buzlanma
51,12,-7.5,Buzlanma
51,13,-8.6,Buzlanma
51,14,-9.3,Buzlanma
51,15,-10.4,Buzlanma
51,16,-11.2,Buzlanma
51,17,-11.6,Buzlanma
51,18,-12.1,Buzlanma
51,19,-12.5,Buzlanma
51,20,-12.8,Buzlanma
51,21,-13.0,Buzlanma
51,22,-12.8,Buzlanma
51,23,-12.7,Buzlanma
52,0,-11.7,Buzlanma
52,1,-12.4,Buzlanma
52,2,-12.5,Buzlanma
52,3,-12.8,Buzlanma
52,4,-13.3,Buzlanma
52,5,-13.3,Buzlanma
52,6,-11.8,Buzlanma
52,7,-10.1,Buzlanma
52,8,-8.3,Buzlanma
52,9,-7.0,Buzlanma
52,10,-5.5,Buzlanma
52,11,-4.3,Buzlanma
52,12,-3.5,Buzlanma
52,13,-4.0,Buzlanma
52,14,-5.1,Buzlanma
52,15,-8.2,Buzlanma
52,16,-8.5,Buzlanma
52,17,-8.8,Buzlanma
52,18,-9.3,Buzlanma
52,19,-10.4,Buzlanma
52,20,-11.4,Buzlanma
52,21,-12.2,Buzlanma
52,22,-12.6,Buzlanma
52,23,-13.5,Buzlanma
53,0,-9.7,Buzlanma
53,1,-11.5,Buzlanma
53,2,-14.6,Buzlanma
53,3,-14.6,Buzlanma
53,4,-16.2,Buzlanma
53,5,-12.1,Buzlanma
53,6,-9.5,Buzlanma
53,7,-8.7,Buzlanma
53,8,-6.0,Buzlanma
53,9,-4.4,Buzlanma
53,10,-3.2,Buzlanma
53,11,-1.9,Buzlanma
53,12,-1.5,Buzlanma
53,13,-1.7,Buzlanma
53,14,-2.6,Buzlanma
53,15,-5.3,Buzlanma
53,16,-6.7,Buzlanma
53,17,-6.6,Buzlanma
53,18,-6.6,Buzlanma
53,19,-7.1,Buzlanma
53,20,-7.7,Buzlanma
53,21,-8.0,Buzlanma
53,22,-9.2,Buzlanma
53,23,-9.8,Buzlanma
54,0,-7.7,Buzlanma
54,1,-11.1,Buzlanma
54,2,-10.5,Buzlanma
54,3,-10.3,Buzlanma
54,4,-9.4,Buzlanma
54,5,-7.4,Buzlanma
54,6,-5.8,Buzlanma
54,7,-4.0,Buzlanma
54,8,-2.8,Buzlanma
54,9,-1.2,Buzlanma
54,10,-0.6,Buzlanma
54,11,-0.0,Buzlanma
54,12,0.8,Buzlanma Riski
54,13,-0.0,Buzlanma
54,14,-0.8,Buzlanma
54,15,-1.3,Buzlanma
54,16,-1.8,Buzlanma
54,17,-2.1,Buzlanma
54,18,-2.5,Buzlanma
54,19,-2.4,Buzlanma
54,20,-3.1,Buzlanma
54,21,-4.6,Buzlanma
54,22,-6.1,Buzlanma
54,23,-7.3,Buzlanma
55,0,-4.2,Buzlanma
55,1,-6.2,Buzlanma
55,2,-7.0,Buzlanma
55,3,-8.2,Buzlanma
55,4,-6.6,Buzlanma
55,5,-4.1,Buzlanma
55,6,-3.7,Buzlanma
55,7,-1.4,Buzlanma
55,8,0.4,Buzlanma Riski
55,9,2.1,Buzlanma Riski
55,10,2.2,Buzlanma Riski
55,11,1.6,Buzlanma Riski
55,12,0.7,Buzlanma Riski
55,13,-0.2,Buzlanma
55,14,-0.8,Buzlanma
55,15,-1.5,Buzlanma
55,16,-1.7,Buzlanma
55,17,-1.6,Buzlanma
55,18,-1.9,Buzlanma
55,19,-2.1,Buzlanma
55,20,-2.3,Buzlanma
55,21,-2.6,Buzlanma
55,22,-2.8,Buzlanma
55,23,-3.0,Buzlanma
56,0,-1.3,Buzlanma
56,1,-2.1,Buzlanma
56,2,-2.7,Buzlanma
56,3,-2.8,Buzlanma
56,4,-3.0,Buzlanma
56,5,-3.0,Buzlanma
56,6,-3.0,Buzlanma
56,7,-2.5,Buzlanma
56,8,-1.7,Buzlanma
56,9,-1.2,Buzlanma
56,10,-0.6,Buzlanma
56,11,-0.1,Buzlanma
56,12,-0.8,Buzlanma
56,13,-1.3,Buzlanma
56,14,-1.8,Buzlanma
56,15,-2.8,Buzlanma
56,16,-3.8,Buzlanma
56,17,-4.6,Buzlanma
56,18,-5.5,Buzlanma
56,19,-6.9,Buzlanma
56,20,-7.4,Buzlanma
56,21,-7.6,Buzlanma
56,22,-7.6,Buzlanma
56,23,-7.8,Buzlanma
57,0,-7.8,Buzlanma
57,1,-7.8,Buzlanma
57,2,-7.3,Buzlanma
57,3,-7.3,Buzlanma
57,4,-7.6,Buzlanma
57,5,-6.6,Buzlanma
57,6,-4.2,Buzlanma
57,7,-2.5,Buzlanma
57,8,-0.6,Buzlanma
57,9,0.8,Buzlanma Riski
57,10,2.0,Buzlanma Riski
57,11,2.4,Buzlanma Riski
57,12,2.8,Buzlanma Riski
57,13,1.6,Buzlanma Riski
57,14,0.7,Buzlanma Riski
57,15,-1.1,Buzlanma
57,16,-2.4,Buzlanma
57,17,-3.3,Buzlanma
57,18,-3.7,Buzlanma
57,19,-4.9,Buzlanma
57,20,-5.4,Buzlanma
57,21,-5.9,Buzlanma
57,22,-6.2,Buzlanma
57,23,-6.7,Buzlanma
58,0,-5.6,Buzlanma
58,1,-7.5,Buzlanma
58,2,-7.4,Buzlanma
58,3,-8.2,Buzlanma
58,4,-9.7,Buzlanma
58,5,-8.9,Buzlanma
58,6,-4.7,Buzlanma
58,7,-1.3,Buzlanma
58,8,0.3,Buzlanma Riski
58,9,2.0,Buzlanma Riski
58,10,2.7,Buzlanma Riski
58,11,3.0,Buzlanma Riski
58,12,3.0,Buzlanma Riski
58,13,1.6,Buzlanma Riski
58,14,0.8,Buzlanma Riski
58,15,-0.1,Buzlanma
58,16,-0.6,Buzlanma
58,17,-1.7,Buzlanma
58,18,-1.7,Buzlanma
58,19,-2.2,Buzlanma
58,20,-3.2,Buzlanma
58,21,-4.2,Buzlanma
58,22,-4.5,Buzlanma
58,23,-5.6,Buzlanma
59,0,-6.7,Buzlanma
59,1,-8.0,Buzlanma
59,2,-8.7,Buzlanma
59,3,-9.0,Buzlanma
59,4,-9.5,Buzlanma
59,5,-10.1,Buzlanma
59,6,-8.3,Buzlanma
59,7,-6.1,Buzlanma
59,8,-4.7,Buzlanma
59,9,-3.0,Buzlanma
59,10,-1.5,Buzlanma
59,11,-0.5,Buzlanma
59,12,-2.4,Buzlanma
59,13,-2.6,Buzlanma
59,14,-4.7,Buzlanma
59,15,-6.6,Buzlanma
59,16,-7.7,Buzlanma
59,17,-8.2,Buzlanma
59,18,-9.5,Buzlanma
59,19,-10.5,Buzlanma
59,20,-11.3,Buzlanma
59,21,-11.8,Buzlanma
59,22,-12.2,Buzlanma
59,23,-12.3,Buzlanma
60,0,-13.7,Buzlanma
60,1,-13.6,Buzlanma
60,2,-13.7,Buzlanma
60,3,-14.0,Buzlanma
60,4,-14.0,Buzlanma
60,5,-11.7,Buzlanma
60,6,-7.0,Buzlanma
60,7,-3.1,Buzlanma
60,8,-1.3,Buzlanma
60,9,0.3,Buzlanma Riski
60,10,1.2,Buzlanma Riski
60,11,1.8,Buzlanma Riski
60,12,1.6,Buzlanma Riski
60,13,1.2,Buzlanma Riski
60,14,0.2,Buzlanma Riski
60,15,-2.0,Buzlanma
60,16,-3.1,Buzlanma
60,17,-3.5,Buzlanma
60,18,-3.9,Buzlanma
60,19,-4.3,Buzlanma
60,20,-4.9,Buzlanma
60,21,-5.4,Buzlanma
60,22,-5.7,Buzlanma
60,23,-5.9,Buzlanma
61,0,-7.3,Buzlanma
61,1,-5.8,Buzlanma
61,2,-5.0,Buzlanma
61,3,-6.3,Buzlanma
61,4,-6.6,Buzlanma
61,5,-4.9,Buzlanma
61,6,-1.5,Buzlanma
61,7,0.0,Buzlanma
61,8,1.2,Buzlanma Riski
61,9,2.4,Buzlanma Riski
61,10,3.4,Buzlanma Riski
61,11,4.1,Normal
61,12,3.5,Buzlanma Riski
61,13,2.7,Buzlanma Riski
61,14,1.1,Buzlanma Riski
61,15,-1.7,Buzlanma
61,16,-2.9,Buzlanma
61,17,-2.9,Buzlanma
61,18,-3.4,Buzlanma
61,19,-3.8,Buzlanma
61,20,-4.2,Buzlanma
61,21,-5.0,Buzlanma
61,22,-7.1,Buzlanma
61,23,-3.7,Buzlanma
62,0,-3.9,Buzlanma
62,1,-6.6,Buzlanma
62,2,-7.7,Buzlanma
62,3,-7.4,Buzlanma
62,4,-5.8,Buzlanma
62,5,-4.2,Buzlanma
62,6,-2.1,Buzlanma
62,7,0.1,Buzlanma Riski
62,8,1.7,Buzlanma Riski
62,9,3.3,Buzlanma Riski
62,10,4.5,Normal
62,11,5.2,Normal
62,12,4.4,Normal
62,13,3.1,Buzlanma Riski
62,14,3.5,Buzlanma Riski
62,15,-1.7,Buzlanma
62,16,-1.8,Buzlanma
62,17,-2.4,Buzlanma
62,18,-4.4,Buzlanma
62,19,1.1,Buzlanma Riski
62,20,1.0,Buzlanma Riski
62,21,2.2,Buzlanma Riski
62,22,-2.4,Buzlanma
62,23,1.9,Buzlanma Riski
63,0,-6.9,Buzlanma
63,1,-7.9,Buzlanma
63,2,-7.7,Buzlanma
63,3,-6.0,Buzlanma
63,4,-6.5,Buzlanma
63,5,-3.8,Buzlanma
63,6,0.3,Buzlanma Riski
63,7,3.1,Buzlanma Riski
63,8,4.9,Normal
63,9,6.1,Normal
63,10,7.0,Normal
63,11,6.7,Normal
63,12,7.7,Normal
63,13,6.9,Normal
63,14,6.1,Normal
63,15,2.8,Buzlanma Riski
63,16,0.8,Buzlanma Riski
63,17,-0.6,Buzlanma
63,18,-2.2,Buzlanma
63,19,0.4,Buzlanma Riski
63,20,-2.9,Buzlanma
63,21,3.9,Buzlanma Riski
63,22,-2.4,Buzlanma
63,23,-3.5,Buzlanma
64,0,-0.2,Buzlanma
64,1,-5.6,Buzlanma
64,2,-5.1,Buzlanma
64,3,-1.0,Buzlanma
64,4,-3.0,Buzlanma
64,5,-2.5,Buzlanma
64,6,1.3,Buzlanma Riski
64,7,3.8,Buzlanma Riski
64,8,5.4,Normal
64,9,6.0,Normal
64,10,6.6,Normal
64,11,6.5,Normal
64,12,7.0,Normal
64,13,5.1,Normal
64,14,4.4,Normal
64,15,1.7,Buzlanma Riski
64,16,-0.3,Buzlanma
64,17,0.9,Buzlanma Riski
64,18,-1.5,Buzlanma
64,19,-1.6,Buzlanma
64,20,-2.7,Buzlanma
64,21,-4.4,Buzlanma
64,22,-3.9,Buzlanma
64,23,-4.9,Buzlanma
65,0,-1.0,Buzlanma
65,1,-1.2,Buzlanma
65,2,1.2,Buzlanma Riski
65,3,-0.2,Buzlanma
65,4,0.2,Buzlanma Riski
65,5,0.3,Buzlanma Riski
65,6,3.2,Buzlanma Riski
65,7,3.2,Buzlanma Riski
65,8,5.4,Normal
65,9,7.1,Normal
65,10,8.8,Normal
65,11,6.5,Normal
65,12,3.7,Buzlanma Riski
65,13,3.6,Buzlanma Riski
65,14,3.7,Buzlanma Riski
65,15,2.6,Buzlanma Riski
65,16,-1.3,Buzlanma
65,17,-0.3,Buzlanma
65,18,-0.4,Buzlanma
65,19,-0.7,Buzlanma
65,20,-0.6,Buzlanma
65,21,-0.2,Buzlanma
65,22,-0.3,Buzlanma
65,23,-0.5,Buzlanma
66,0,-4.1,Buzlanma
66,1,-1.8,Buzlanma
66,2,-1.3,Buzlanma
66,3,-0.8,Buzlanma
66,4,-1.5,Buzlanma
66,5,1.0,Buzlanma Riski
66,6,3.4,Buzlanma Riski
66,7,5.4,Normal
66,8,6.7,Normal
66,9,5.4,Normal
66,10,4.3,Normal
66,11,5.1,Normal
66,12,5.0,Normal
66,13,5.0,Normal
66,14,4.1,Normal
66,15,2.6,Buzlanma Riski
66,16,0.3,Buzlanma Riski
66,17,1.6,Buzlanma Riski
66,18,1.0,Buzlanma Riski
66,19,1.7,Buzlanma Riski
66,20,-0.2,Buzlanma
66,21,-2.0,Buzlanma
66,22,-1.1,Buzlanma
66,23,-1.3,Buzlanma
67,0,0.7,Buzlanma Riski
67,1,-0.2,Buzlanma
67,2,0.7,Buzlanma Riski
67,3,-0.3,Buzlanma
67,4,-2.0,Buzlanma
67,5,1.7,Buzlanma Riski
67,6,3.6,Buzlanma Riski
67,7,4.9,Normal
67,8,4.8,Normal
67,9,6.4,Normal
67,10,7.0,Normal
67,11,7.2,Normal
67,12,8.2,Normal
67,13,8.0,Normal
67,14,6.5,Normal
67,15,3.0,Buzlanma Riski
67,16,1.5,Buzlanma Riski
67,17,-0.8,Buzlanma
67,18,0.5,Buzlanma Riski
67,19,-0.2,Buzlanma
67,20,-1.1,Buzlanma
67,21,-0.9,Buzlanma
67,22,-0.3,Buzlanma
67,23,-0.2,Buzlanma
68,0,1.2,Buzlanma Riski
68,1,0.8,Buzlanma Riski
68,2,1.6,Buzlanma Riski
68,3,0.9,Buzlanma Riski
68,4,0.9,Buzlanma Riski
68,5,2.2,Buzlanma Riski
68,6,3.1,Buzlanma Riski
68,7,3.6,Buzlanma Riski
68,8,6.3,Normal
68,9,6.2,Normal
68,10,6.1,Normal
68,11,5.6,Normal
68,12,6.1,Normal
68,13,5.2,Normal
68,14,5.2,Normal
68,15,4.2,Normal
68,16,0.7,Buzlanma Riski
68,17,0.7,Buzlanma Riski
68,18,0.3,Buzlanma Riski
68,19,0.1,Buzlanma Riski
68,20,-0.4,Buzlanma
68,21,0.1,Buzlanma Riski
68,22,-0.1,Buzlanma
68,23,0.6,Buzlanma Riski
69,0,1.6,Buzlanma Riski
69,1,3.2,Buzlanma Riski
69,2,2.9,Buzlanma Riski
69,3,1.5,Buzlanma Riski
69,4,3.2,Buzlanma Riski
69,5,4.8,Normal
69,6,6.3,Normal
69,7,8.0,Normal
69,8,8.4,Normal
69,9,6.6,Normal
69,10,6.4,Normal
69,11,6.4,Normal
69,12,4.5,Normal
69,13,3.8,Buzlanma Riski
69,14,3.0,Buzlanma Riski
69,15,2.2,Buzlanma Riski
69,16,0.5,Buzlanma Riski
69,17,-0.2,Buzlanma
69,18,-0.7,Buzlanma
69,19,-1.2,Buzlanma
69,20,-1.5,Buzlanma
69,21,-1.8,Buzlanma
69,22,-2.2,Buzlanma
69,23,-2.5,Buzlanma
70,0,-4.6,Buzlanma
70,1,-4.8,Buzlanma
70,2,-4.7,Buzlanma
70,3,-4.1,Buzlanma
70,4,-6.9,Buzlanma
70,5,-5.0,Buzlanma
70,6,-1.0,Buzlanma
70,7,1.8,Buzlanma Riski
70,8,3.5,Buzlanma Riski
70,9,5.0,Normal
70,10,6.2,Normal
70,11,6.7,Normal
70,12,5.8,Normal
70,13,5.7,Normal
70,14,4.6,Normal
70,15,1.3,Buzlanma Riski
70,16,-1.0,Buzlanma
70,17,-1.3,Buzlanma
70,18,-1.8,Buzlanma
70,19,-2.6,Buzlanma
70,20,-3.3,Buzlanma
70,21,-3.1,Buzlanma
70,22,-3.1,Buzlanma
70,23,-3.3,Buzlanma
71,0,-3.8,Buzlanma
71,1,-3.5,Buzlanma
71,2,-3.8,Buzlanma
71,3,-4.1,Buzlanma
71,4,-4.3,Buzlanma
71,5,-0.7,Buzlanma
71,6,2.2,Buzlanma Riski
71,7,3.8,Buzlanma Riski
71,8,5.6,Normal
71,9,7.1,Normal
71,10,8.1,Normal
71,11,7.9,Normal
71,12,7.1,Normal
71,13,7.0,Normal
71,14,5.9,Normal
71,15,1.9,Buzlanma Riski
71,16,-0.0,Buzlanma
71,17,-0.3,Buzlanma
71,18,-0.2,Buzlanma
71,19,-1.3,Buzlanma
71,20,-2.0,Buzlanma
71,21,-1.7,Buzlanma
71,22,-1.8,Buzlanma
71,23,-1.8,Buzlanma
72,0,-3.0,Buzlanma
72,1,-3.5,Buzlanma
72,2,-1.7,Buzlanma
72,3,-2.8,Buzlanma
72,4,-2.5,Buzlanma
72,5,-0.4,Buzlanma
72,6,1.6,Buzlanma Riski
72,7,3.5,Buzlanma Riski
72,8,5.3,Normal
72,9,6.3,Normal
72,10,7.2,Normal
72,11,8.0,Normal
72,12,7.4,Normal
72,13,7.1,Normal
72,14,6.6,Normal
72,15,4.2,Normal
72,16,0.9,Buzlanma Riski
72,17,1.2,Buzlanma Riski
72,18,-0.4,Buzlanma
72,19,-1.0,Buzlanma
72,20,-1.0,Buzlanma
72,21,-1.3,Buzlanma
72,22,-1.6,Buzlanma
72,23,-1.8,Buzlanma
73,0,-1.3,Buzlanma
73,1,-0.5,Buzlanma
73,2,-0.9,Buzlanma
73,3,-1.6,Buzlanma
73,4,-2.1,Buzlanma
73,5,0.8,Buzlanma Riski
73,6,3.6,Buzlanma Riski
73,7,5.6,Normal
73,8,7.2,Normal
73,9,7.5,Normal
73,10,7.7,Normal
73,11,7.9,Normal
73,12,6.7,Normal
73,13,5.6,Normal
73,14,5.0,Normal
